loaded_uid	ncbi_taxon_id	taxon_rank_level	relative_abundance	scientific_name
40127.0	44249	genus	0.0082375	Paenibacillus
40127.0	561	genus	0.0082375	Escherichia
40127.0	1016	genus	0.0082375	Capnocytophaga
40127.0	1573535	genus	0.00659	Holdemanella
40127.0	233191	genus	0.00659	Caldilinea
40127.0	114627	genus	0.00659	Alkaliphilus
40127.0	184869	genus	0.00659	Varibaculum
40127.0	397864	genus	0.0049425	Barnesiella
40127.0	123375	genus	0.0049425	Solobacterium
40127.0	1380	genus	0.0049425	Atopobium
40127.0	157	genus	0.0049425	Treponema
40127.0	46205	genus	0.0049425	Pseudobutyrivibrio
40127.0	574697	genus	0.0049425	Butyricimonas
40127.0	1257	genus	0.0049425	Peptostreptococcus
40127.0	166484	genus	0.0049425	Caminicella
40127.0	670486	genus	0.0049425	Dehalogenimonas
40127.0	45669	genus	0.0049425	Salinicoccus
40127.0	47670	genus	0.0049425	Lautropia
40127.0	543311	genus	0.0049425	Parvimonas
40127.0	84108	genus	0.003295	Slackia
40127.0	1647	genus	0.003295	Erysipelothrix
40127.0	44748	genus	0.003295	Sporobacter
40127.0	233189	genus	0.003295	Anaerolinea
40127.0	150022	genus	0.003295	Finegoldia
40127.0	227979	genus	0.003295	Jeotgalicoccus
40127.0	629	genus	0.003295	Yersinia
40127.0	244127	genus	0.003295	Anaerotruncus
40127.0	86331	genus	0.003295	Mogibacterium
40127.0	577309	genus	0.003295	Paraprevotella
40127.0	253238	genus	0.003295	Ethanoligenens
40127.0	1505657	genus	0.003295	Intestinibacter
40127.0	283	genus	0.003295	Comamonas
40127.0	46123	genus	0.003295	Abiotrophia
40127.0	998014	genus	0.003295	Cocleimonas
40127.0	102106	genus	0.0016475	Collinsella
40127.0	1505652	genus	0.0016475	Terrisporobacter
40127.0	1243	genus	0.0016475	Leuconostoc
40127.0	33870	genus	0.0016475	Coriobacterium
40127.0	271087	genus	0.0016475	Geopsychrobacter
40127.0	1569	genus	0.0016475	Sporosarcina
40127.0	237	genus	0.0016475	Flavobacterium
40127.0	165695	genus	0.0016475	Sphingobium
40127.0	133925	genus	0.0016475	Olsenella
40127.0	319458	genus	0.0016475	Leadbetterella
40127.0	13687	genus	0.0016475	Sphingomonas
40127.0	590	genus	0.0016475	Salmonella
40127.0	1164882	genus	0.0016475	Lachnoanaerobaculum
40127.0	698776	genus	0.0016475	Cellulosilyticum
40127.0	1637257	genus	0.0016475	Mageeibacillus
40127.0	312278	genus	0.0016475	Emticicia
40127.0	174708	genus	0.0016475	Allobaculum
40127.0	990721	genus	0.0016475	Christensenella
40127.0	37914	genus	0.0016475	Dietzia
40127.0	1522429	genus	0.0016475	Lihuaxuella
40127.0	55080	genus	0.0016475	Brevibacillus
40127.0	862261	genus	0.0016475	Caldanaerobius
40127.0	22	genus	0.0016475	Shewanella
40127.0	872	genus	0.0016475	Desulfovibrio
40127.0	588605	genus	0.0016475	Robinsoniella
40127.0	776	genus	0.0016475	Coxiella
40127.0	795750	genus	0.0016475	Ignavibacterium
40127.0	291988	genus	0.0016475	Thermosediminibacter
40127.0	1372	genus	0.0016475	Planococcus
40127.0	82802	genus	0.0016475	Trichococcus
40127.0	118747	genus	0.0016475	Bulleidia
40127.0	715222	genus	0.0016475	Caldicoprobacter
40127.0	642	genus	0.0016475	Aeromonas
40127.0	113286	genus	0.0016475	Pseudoramibacter
40127.0	173479	genus	0.0016475	Gemmatimonas
40127.0	1866885	genus	0.0016475	Mycobacterium fortuitum complex
40127.0	83681	genus	0.0016475	Nonomuraea
40127.0	43668	genus	0.0016475	Brachybacterium
40127.0	1269	genus	0.0016475	Micrococcus
40127.0	420345	genus	0.0016475	Lactonifactor
40127.0	105	genus	0.0016475	Runella
40127.0	620	genus	0.0016475	Shigella
40127.0	2147	genus	0.0016475	Acholeplasma
40127.0	262	genus	0.0016475	Francisella
	-1	genus	54.2077	Unknown
37835.0	239934	genus	14.3103	Akkermansia
37835.0	830	genus	7.74083	Butyrivibrio
37835.0	816	genus	5.72575	Bacteroides
37835.0	239759	genus	4.3537	Alistipes
37835.0	1263	genus	3.2151	Ruminococcus
37835.0	39948	genus	2.19528	Dialister
37835.0	216851	genus	2.19119	Faecalibacterium
37835.0	1485	genus	2.05603	Clostridium
37835.0	990721	genus	1.88401	Christensenella
37835.0	459786	genus	1.66694	Oscillibacter
37835.0	872	genus	1.62189	Desulfovibrio
37835.0	44748	genus	0.970675	Sporobacter
37835.0	375288	genus	0.925623	Parabacteroides
37835.0	1678	genus	0.888761	Bifidobacterium
37835.0	2147	genus	0.782274	Acholeplasma
37835.0	256846	genus	0.704456	Lentisphaera
37835.0	1730	genus	0.532438	Eubacterium
37835.0	2172	genus	0.372706	Methanobrevibacter
37835.0	572511	genus	0.364515	Blautia
37835.0	33042	genus	0.298984	Coprococcus
37835.0	1505657	genus	0.253932	Intestinibacter
37835.0	1301	genus	0.233453	Streptococcus
37835.0	244127	genus	0.233453	Anaerotruncus
37835.0	29465	genus	0.217071	Veillonella
37835.0	841	genus	0.184305	Roseburia
37835.0	1562	genus	0.159731	Desulfotomaculum
37835.0	1506577	genus	0.147444	Tyzzerella
37835.0	1506553	genus	0.147444	Lachnoclostridium
37835.0	2316	genus	0.147444	Methanosphaera
37835.0	100175	genus	0.135157	Papillibacter
37835.0	283168	genus	0.118775	Odoribacter
37835.0	574697	genus	0.118775	Butyricimonas
37835.0	1386	genus	0.106488	Bacillus
37835.0	2086	genus	0.0819135	Anaeroplasma
37835.0	44249	genus	0.0778178	Paenibacillus
37835.0	1508657	genus	0.0737221	Ruminiclostridium
37835.0	1578	genus	0.0696265	Lactobacillus
37835.0	40544	genus	0.0614351	Sutterella
37835.0	45667	genus	0.0491481	Halobacillus
37835.0	1505663	genus	0.0409568	Erysipelatoclostridium
37835.0	61170	genus	0.0409568	Holdemania
37835.0	836	genus	0.0368611	Porphyromonas
37835.0	1569	genus	0.0327654	Sporosarcina
37835.0	162289	genus	0.0327654	Peptoniphilus
37835.0	848	genus	0.0327654	Fusobacterium
37835.0	724	genus	0.0327654	Haemophilus
37835.0	838	genus	0.0327654	Prevotella
37835.0	52225	genus	0.0327654	Mitsuokella
37835.0	482	genus	0.0286697	Neisseria
37835.0	117563	genus	0.0286697	Granulicatella
37835.0	237	genus	0.0245741	Flavobacterium
37835.0	189330	genus	0.0245741	Dorea
37835.0	35832	genus	0.0245741	Bilophila
37835.0	561	genus	0.0245741	Escherichia
37835.0	442430	genus	0.0204784	Coraliomargarita
37835.0	869806	genus	0.0204784	Marivirga
37835.0	1716	genus	0.0204784	Corynebacterium
37835.0	346096	genus	0.0163827	Paludibacter
37835.0	698776	genus	0.012287	Cellulosilyticum
37835.0	469	genus	0.012287	Acinetobacter
37835.0	286	genus	0.012287	Pseudomonas
37835.0	32067	genus	0.012287	Leptotrichia
37835.0	264995	genus	0.012287	Anaerofustis
37835.0	1813	genus	0.012287	Amycolatopsis
37835.0	397864	genus	0.012287	Barnesiella
37835.0	1378	genus	0.012287	Gemella
37835.0	1883	genus	0.012287	Streptomyces
37835.0	28453	genus	0.00819135	Sphingobacterium
37835.0	32207	genus	0.00819135	Rothia
37835.0	84111	genus	0.00819135	Eggerthella
37835.0	28138	genus	0.00819135	Rikenella
37835.0	1357	genus	0.00819135	Lactococcus
37835.0	79206	genus	0.00819135	Desulfosporosinus
37835.0	241189	genus	0.00819135	Hespellia
37835.0	83681	genus	0.00819135	Nonomuraea
37835.0	42255	genus	0.00819135	Rubrobacter
37835.0	43996	genus	0.00819135	Catonella
37835.0	83660	genus	0.00819135	Desulfonispora
37835.0	1279	genus	0.00819135	Staphylococcus
37835.0	312278	genus	0.00409567	Emticicia
37835.0	129337	genus	0.00409567	Geobacillus
37835.0	52784	genus	0.00409567	Anaerofilum
37835.0	36853	genus	0.00409567	Desulfitobacterium
37835.0	216431	genus	0.00409567	Croceibacter
37835.0	56112	genus	0.00409567	Dehalobacter
37835.0	649462	genus	0.00409567	Gracilimonas
37835.0	1434010	genus	0.00409567	Jatrophihabitans
37835.0	904	genus	0.00409567	Acidaminococcus
37835.0	47670	genus	0.00409567	Lautropia
37835.0	2237	genus	0.00409567	Haloarcula
37835.0	102234	genus	0.00409567	Cyanobacterium
37835.0	399320	genus	0.00409567	Sphaerochaeta
37835.0	71	genus	0.00409567	Simonsiella
37835.0	59735	genus	0.00409567	Bergeyella
37835.0	61434	genus	0.00409567	Dehalococcoides
37835.0	28231	genus	0.00409567	Geobacter
37835.0	294702	genus	0.00409567	Proteiniphilum
37835.0	1647	genus	0.00409567	Erysipelothrix
37835.0	55079	genus	0.00409567	Aneurinibacillus
37835.0	1210119	genus	0.00409567	Ohtaekwangia
37835.0	99906	genus	0.00409567	Alkalibacterium
37835.0	1350	genus	0.00409567	Enterococcus
37835.0	626	genus	0.00409567	Xenorhabdus
37835.0	2132	genus	0.00409567	Spiroplasma
37835.0	184869	genus	0.00409567	Varibaculum
37835.0	262406	genus	0.00409567	Thermobaculum
37835.0	1649	genus	0.00409567	Kurthia
	-1	genus	39.2898	Unknown
33378.0	286	genus	4.1059	Pseudomonas
33378.0	816	genus	3.64573	Bacteroides
33378.0	216851	genus	1.387	Faecalibacterium
33378.0	642	genus	0.803681	Aeromonas
33378.0	239759	genus	0.664333	Alistipes
33378.0	1386	genus	0.628686	Bacillus
33378.0	1372	genus	0.29814	Planococcus
33378.0	375288	genus	0.256011	Parabacteroides
33378.0	544	genus	0.213883	Citrobacter
33378.0	572511	genus	0.162033	Blautia
33378.0	1301	genus	0.14907	Streptococcus
33378.0	1730	genus	0.10046	Eubacterium
33378.0	590	genus	0.10046	Salmonella
33378.0	724	genus	0.0907382	Haemophilus
33378.0	1678	genus	0.0615724	Bifidobacterium
33378.0	862261	genus	0.0615724	Caldanaerobius
33378.0	1485	genus	0.0615724	Clostridium
33378.0	1350	genus	0.0583317	Enterococcus
33378.0	1505663	genus	0.0550911	Erysipelatoclostridium
33378.0	1357	genus	0.0550911	Lactococcus
33378.0	35832	genus	0.0518504	Bilophila
33378.0	838	genus	0.0486098	Prevotella
33378.0	577310	genus	0.0421285	Parasutterella
33378.0	13334	genus	0.0421285	Anaerobiospirillum
33378.0	1578	genus	0.0421285	Lactobacillus
33378.0	1506553	genus	0.0291659	Lachnoclostridium
33378.0	413496	genus	0.0291659	Cronobacter
33378.0	29465	genus	0.0259252	Veillonella
33378.0	836	genus	0.0259252	Porphyromonas
33378.0	570	genus	0.0226846	Klebsiella
33378.0	33042	genus	0.0226846	Coprococcus
33378.0	482	genus	0.0194439	Neisseria
33378.0	1505657	genus	0.0162033	Intestinibacter
33378.0	61170	genus	0.0129626	Holdemania
33378.0	702	genus	0.0129626	Plesiomonas
33378.0	459786	genus	0.0129626	Oscillibacter
33378.0	1263	genus	0.0129626	Ruminococcus
33378.0	239934	genus	0.00972195	Akkermansia
33378.0	1236988	genus	0.00972195	Geofilum
33378.0	848	genus	0.00972195	Fusobacterium
33378.0	45667	genus	0.0064813	Halobacillus
33378.0	346096	genus	0.0064813	Paludibacter
33378.0	561	genus	0.0064813	Escherichia
33378.0	1378	genus	0.0064813	Gemella
33378.0	1716	genus	0.0064813	Corynebacterium
33378.0	577309	genus	0.0064813	Paraprevotella
33378.0	586	genus	0.0064813	Providencia
33378.0	189330	genus	0.0064813	Dorea
33378.0	204475	genus	0.0064813	Gemmiger
33378.0	469	genus	0.0064813	Acinetobacter
33378.0	1573535	genus	0.0064813	Holdemanella
33378.0	990721	genus	0.0064813	Christensenella
33378.0	713	genus	0.00324065	Actinobacillus
33378.0	2147	genus	0.00324065	Acholeplasma
33378.0	332248	genus	0.00324065	Truepera
33378.0	28231	genus	0.00324065	Geobacter
33378.0	579	genus	0.00324065	Kluyvera
33378.0	565005	genus	0.00324065	Nubsella
33378.0	32207	genus	0.00324065	Rothia
33378.0	1653174	genus	0.00324065	Actinotignum
33378.0	194	genus	0.00324065	Campylobacter
33378.0	28253	genus	0.00324065	Marinomonas
33378.0	246875	genus	0.00324065	Algoriphagus
33378.0	400634	genus	0.00324065	Lysinibacillus
33378.0	32067	genus	0.00324065	Leptotrichia
33378.0	55080	genus	0.00324065	Brevibacillus
33378.0	40544	genus	0.00324065	Sutterella
33378.0	22	genus	0.00324065	Shewanella
33378.0	207244	genus	0.00324065	Anaerostipes
33378.0	574697	genus	0.00324065	Butyricimonas
33378.0	841	genus	0.00324065	Roseburia
33378.0	662	genus	0.00324065	Vibrio
33378.0	117563	genus	0.00324065	Granulicatella
33378.0	39948	genus	0.00324065	Dialister
33378.0	397864	genus	0.00324065	Barnesiella
33378.0	162289	genus	0.00324065	Peptoniphilus
33378.0	1243	genus	0.00324065	Leuconostoc
33378.0	1016	genus	0.00324065	Capnocytophaga
33378.0	119977	genus	0.00324065	Acidithiobacillus
33378.0	583	genus	0.00324065	Proteus
33378.0	1164882	genus	0.00324065	Lachnoanaerobaculum
33378.0	2375	genus	0.00324065	Sporomusa
	-1	genus	86.2823	Unknown
40254.0	816	genus	41.6825	Bacteroides
40254.0	239934	genus	8.18112	Akkermansia
40254.0	239759	genus	3.60871	Alistipes
40254.0	216851	genus	2.20021	Faecalibacterium
40254.0	577310	genus	2.03712	Parasutterella
40254.0	459786	genus	0.782825	Oscillibacter
40254.0	724	genus	0.776895	Haemophilus
40254.0	1301	genus	0.759103	Streptococcus
40254.0	574697	genus	0.495196	Butyricimonas
40254.0	1506553	genus	0.450718	Lachnoclostridium
40254.0	244127	genus	0.4181	Anaerotruncus
40254.0	1730	genus	0.4181	Eubacterium
40254.0	572511	genus	0.317281	Blautia
40254.0	841	genus	0.260942	Roseburia
40254.0	1263	genus	0.24315	Ruminococcus
40254.0	990721	genus	0.231289	Christensenella
40254.0	283168	genus	0.216463	Odoribacter
40254.0	52225	genus	0.198672	Mitsuokella
40254.0	1485	genus	0.186811	Clostridium
40254.0	44748	genus	0.139367	Sporobacter
40254.0	189330	genus	0.127506	Dorea
40254.0	872	genus	0.0830269	Desulfovibrio
40254.0	33042	genus	0.0830269	Coprococcus
40254.0	375288	genus	0.0800617	Parabacteroides
40254.0	2172	genus	0.0800617	Methanobrevibacter
40254.0	61170	genus	0.0593049	Holdemania
40254.0	29465	genus	0.0504092	Veillonella
40254.0	1350	genus	0.0444787	Enterococcus
40254.0	253238	genus	0.0444787	Ethanoligenens
40254.0	838	genus	0.0415135	Prevotella
40254.0	848	genus	0.0326177	Fusobacterium
40254.0	1508657	genus	0.0296525	Ruminiclostridium
40254.0	346096	genus	0.0266872	Paludibacter
40254.0	1573535	genus	0.0266872	Holdemanella
40254.0	482	genus	0.023722	Neisseria
40254.0	836	genus	0.0177915	Porphyromonas
40254.0	79206	genus	0.0177915	Desulfosporosinus
40254.0	83660	genus	0.0177915	Desulfonispora
40254.0	28453	genus	0.0148262	Sphingobacterium
40254.0	52784	genus	0.0148262	Anaerofilum
40254.0	397864	genus	0.0148262	Barnesiella
40254.0	1080709	genus	0.0148262	Methanomassiliicoccus
40254.0	906	genus	0.0148262	Megasphaera
40254.0	1505657	genus	0.011861	Intestinibacter
40254.0	117563	genus	0.011861	Granulicatella
40254.0	32067	genus	0.011861	Leptotrichia
40254.0	204475	genus	0.011861	Gemmiger
40254.0	1279	genus	0.00889574	Staphylococcus
40254.0	1654	genus	0.00889574	Actinomyces
40254.0	1386	genus	0.00889574	Bacillus
40254.0	561	genus	0.00593049	Escherichia
40254.0	32207	genus	0.00593049	Rothia
40254.0	86331	genus	0.00593049	Mogibacterium
40254.0	577309	genus	0.00593049	Paraprevotella
40254.0	1016	genus	0.00593049	Capnocytophaga
40254.0	1716	genus	0.00593049	Corynebacterium
40254.0	698776	genus	0.00593049	Cellulosilyticum
40254.0	644652	genus	0.00593049	Gordonibacter
40254.0	588605	genus	0.00296525	Robinsoniella
40254.0	46205	genus	0.00296525	Pseudobutyrivibrio
40254.0	1618113	genus	0.00296525	Saccharicrinis
40254.0	629	genus	0.00296525	Yersinia
40254.0	648800	genus	0.00296525	Solibacillus
40254.0	194	genus	0.00296525	Campylobacter
40254.0	241189	genus	0.00296525	Hespellia
40254.0	40544	genus	0.00296525	Sutterella
40254.0	47670	genus	0.00296525	Lautropia
40254.0	195950	genus	0.00296525	Tannerella
40254.0	2147	genus	0.00296525	Acholeplasma
40254.0	150022	genus	0.00296525	Finegoldia
40254.0	35832	genus	0.00296525	Bilophila
40254.0	61434	genus	0.00296525	Dehalococcoides
40254.0	294702	genus	0.00296525	Proteiniphilum
40254.0	862	genus	0.00296525	Syntrophomonas
40254.0	286	genus	0.00296525	Pseudomonas
40254.0	84108	genus	0.00296525	Slackia
40254.0	420345	genus	0.00296525	Lactonifactor
40254.0	1164882	genus	0.00296525	Lachnoanaerobaculum
40254.0	2132	genus	0.00296525	Spiroplasma
40254.0	100883	genus	0.00296525	Coprobacillus
40254.0	102106	genus	0.00296525	Collinsella
40254.0	34093	genus	0.00296525	Simkania
40254.0	34098	genus	0.00296525	Blattabacterium
40254.0	1663	genus	0.00296525	Arthrobacter
40254.0	28231	genus	0.00296525	Geobacter
40254.0	1578	genus	0.00296525	Lactobacillus
40254.0	1524214	genus	0.00296525	Vulgatibacter
40254.0	100175	genus	0.00296525	Papillibacter
40254.0	84111	genus	0.00296525	Eggerthella
40254.0	501783	genus	0.00296525	Cloacibacterium
40254.0	762551	genus	0.00296525	Jejuia
40254.0	1678	genus	0.00296525	Bifidobacterium
40254.0	2723	genus	0.00296525	Hirschia
40254.0	51668	genus	0.00296525	Tetragenococcus
	-1	genus	34.0588	Unknown
40427.0	286	genus	66.633	Pseudomonas
40427.0	816	genus	9.29724	Bacteroides
40427.0	239759	genus	0.826651	Alistipes
40427.0	195950	genus	0.717393	Tannerella
40427.0	216851	genus	0.498876	Faecalibacterium
40427.0	239934	genus	0.397864	Akkermansia
40427.0	459786	genus	0.298914	Oscillibacter
40427.0	574697	genus	0.286545	Butyricimonas
40427.0	375288	genus	0.259746	Parabacteroides
40427.0	838	genus	0.212332	Prevotella
40427.0	1730	genus	0.206147	Eubacterium
40427.0	836	genus	0.189656	Porphyromonas
40427.0	572511	genus	0.162856	Blautia
40427.0	872	genus	0.136057	Desulfovibrio
40427.0	841	genus	0.121627	Roseburia
40427.0	1716	genus	0.119565	Corynebacterium
40427.0	1573535	genus	0.0927663	Holdemanella
40427.0	244127	genus	0.0845204	Anaerotruncus
40427.0	577310	genus	0.0721516	Parasutterella
40427.0	1506553	genus	0.0680286	Lachnoclostridium
40427.0	162289	genus	0.0659671	Peptoniphilus
40427.0	1263	genus	0.0639057	Ruminococcus
40427.0	397864	genus	0.0515368	Barnesiella
40427.0	990721	genus	0.0494754	Christensenella
40427.0	363408	genus	0.039168	Nonlabens
40427.0	1279	genus	0.039168	Staphylococcus
40427.0	35832	genus	0.035045	Bilophila
40427.0	189330	genus	0.0329836	Dorea
40427.0	1301	genus	0.0309221	Streptococcus
40427.0	39948	genus	0.0267991	Dialister
40427.0	83660	genus	0.0247377	Desulfonispora
40427.0	561	genus	0.0226762	Escherichia
40427.0	61170	genus	0.0206147	Holdemania
40427.0	33042	genus	0.0185533	Coprococcus
40427.0	44748	genus	0.0185533	Sporobacter
40427.0	102106	genus	0.0164918	Collinsella
40427.0	1386	genus	0.0164918	Bacillus
40427.0	204475	genus	0.0144303	Gemmiger
40427.0	40544	genus	0.0144303	Sutterella
40427.0	165779	genus	0.0144303	Anaerococcus
40427.0	1350	genus	0.0144303	Enterococcus
40427.0	1678	genus	0.0123688	Bifidobacterium
40427.0	184869	genus	0.0103074	Varibaculum
40427.0	1663	genus	0.00824589	Arthrobacter
40427.0	497	genus	0.00824589	Psychrobacter
40427.0	776	genus	0.00618442	Coxiella
40427.0	482	genus	0.00618442	Neisseria
40427.0	724	genus	0.00618442	Haemophilus
40427.0	1505663	genus	0.00618442	Erysipelatoclostridium
40427.0	1485	genus	0.00618442	Clostridium
40427.0	590	genus	0.00412295	Salmonella
40427.0	2172	genus	0.00412295	Methanobrevibacter
40427.0	2050	genus	0.00412295	Mobiluncus
40427.0	469	genus	0.00412295	Acinetobacter
40427.0	906	genus	0.00412295	Megasphaera
40427.0	648800	genus	0.00412295	Solibacillus
40427.0	570	genus	0.00412295	Klebsiella
40427.0	346096	genus	0.00412295	Paludibacter
40427.0	28253	genus	0.00412295	Marinomonas
40427.0	66831	genus	0.00412295	Facklamia
40427.0	577309	genus	0.00412295	Paraprevotella
40427.0	237	genus	0.00412295	Flavobacterium
40427.0	52784	genus	0.00412295	Anaerofilum
40427.0	1016	genus	0.00206147	Capnocytophaga
40427.0	862261	genus	0.00206147	Caldanaerobius
40427.0	1236988	genus	0.00206147	Geofilum
40427.0	583	genus	0.00206147	Proteus
40427.0	117563	genus	0.00206147	Granulicatella
40427.0	1649459	genus	0.00206147	Hungatella
40427.0	442430	genus	0.00206147	Coraliomargarita
40427.0	445	genus	0.00206147	Legionella
40427.0	1506577	genus	0.00206147	Tyzzerella
40427.0	848	genus	0.00206147	Fusobacterium
40427.0	84111	genus	0.00206147	Eggerthella
40427.0	1578	genus	0.00206147	Lactobacillus
40427.0	241189	genus	0.00206147	Hespellia
40427.0	501783	genus	0.00206147	Cloacibacterium
40427.0	644652	genus	0.00206147	Gordonibacter
40427.0	100175	genus	0.00206147	Papillibacter
40427.0	114627	genus	0.00206147	Alkaliphilus
40427.0	1849822	genus	0.00206147	Paraclostridium
40427.0	86331	genus	0.00206147	Mogibacterium
40427.0	762551	genus	0.00206147	Jejuia
40427.0	194	genus	0.00206147	Campylobacter
40427.0	41275	genus	0.00206147	Brevundimonas
40427.0	29465	genus	0.00206147	Veillonella
40427.0	32067	genus	0.00206147	Leptotrichia
40427.0	71	genus	0.00206147	Simonsiella
40427.0	437504	genus	0.00206147	Granulosicoccus
40427.0	620	genus	0.00206147	Shigella
40427.0	146935	genus	0.00206147	Azovibrio
	-1	genus	18.345	Unknown
40082.0	838	genus	38.6522	Prevotella
40082.0	816	genus	16.483	Bacteroides
40082.0	577309	genus	7.24791	Paraprevotella
40082.0	216851	genus	3.65716	Faecalibacterium
40082.0	1016	genus	3.57108	Capnocytophaga
40082.0	239759	genus	2.81358	Alistipes
40082.0	375288	genus	2.01672	Parabacteroides
40082.0	1730	genus	1.18298	Eubacterium
40082.0	283168	genus	0.821446	Odoribacter
40082.0	1485	genus	0.784555	Clostridium
40082.0	1573535	genus	0.63699	Holdemanella
40082.0	40544	genus	0.486965	Sutterella
40082.0	572511	genus	0.42302	Blautia
40082.0	841	genus	0.366454	Roseburia
40082.0	1678	genus	0.319725	Bifidobacterium
40082.0	1505657	genus	0.280374	Intestinibacter
40082.0	1506553	genus	0.275455	Lachnoclostridium
40082.0	1301	genus	0.221348	Streptococcus
40082.0	29465	genus	0.221348	Veillonella
40082.0	397864	genus	0.186916	Barnesiella
40082.0	33042	genus	0.157403	Coprococcus
40082.0	244127	genus	0.142646	Anaerotruncus
40082.0	724	genus	0.12789	Haemophilus
40082.0	35832	genus	0.108214	Bilophila
40082.0	189330	genus	0.0836203	Dorea
40082.0	286	genus	0.0836203	Pseudomonas
40082.0	39948	genus	0.076242	Dialister
40082.0	83660	genus	0.0516478	Desulfonispora
40082.0	1236988	genus	0.0418101	Geofilum
40082.0	482	genus	0.0344319	Neisseria
40082.0	836	genus	0.0319725	Porphyromonas
40082.0	61170	genus	0.029513	Holdemania
40082.0	44748	genus	0.029513	Sporobacter
40082.0	1350	genus	0.029513	Enterococcus
40082.0	1716	genus	0.0270536	Corynebacterium
40082.0	577310	genus	0.0245942	Parasutterella
40082.0	644652	genus	0.0221348	Gordonibacter
40082.0	848	genus	0.0196754	Fusobacterium
40082.0	346096	genus	0.0147565	Paludibacter
40082.0	237	genus	0.0147565	Flavobacterium
40082.0	1506577	genus	0.0147565	Tyzzerella
40082.0	459786	genus	0.0122971	Oscillibacter
40082.0	1386	genus	0.00983768	Bacillus
40082.0	1263	genus	0.00983768	Ruminococcus
40082.0	990721	genus	0.00983768	Christensenella
40082.0	117563	genus	0.00983768	Granulicatella
40082.0	52225	genus	0.00737826	Mitsuokella
40082.0	65551	genus	0.00737826	Meiothermus
40082.0	1505663	genus	0.00737826	Erysipelatoclostridium
40082.0	32207	genus	0.00737826	Rothia
40082.0	44249	genus	0.00491884	Paenibacillus
40082.0	1578	genus	0.00491884	Lactobacillus
40082.0	1378	genus	0.00491884	Gemella
40082.0	61434	genus	0.00491884	Dehalococcoides
40082.0	239934	genus	0.00491884	Akkermansia
40082.0	2147	genus	0.00491884	Acholeplasma
40082.0	583	genus	0.00491884	Proteus
40082.0	47670	genus	0.00491884	Lautropia
40082.0	1380	genus	0.00491884	Atopobium
40082.0	59735	genus	0.00491884	Bergeyella
40082.0	32067	genus	0.00491884	Leptotrichia
40082.0	1654	genus	0.00491884	Actinomyces
40082.0	84111	genus	0.00245942	Eggerthella
40082.0	469	genus	0.00245942	Acinetobacter
40082.0	565005	genus	0.00245942	Nubsella
40082.0	1618113	genus	0.00245942	Saccharicrinis
40082.0	241189	genus	0.00245942	Hespellia
40082.0	332248	genus	0.00245942	Truepera
40082.0	1637257	genus	0.00245942	Mageeibacillus
40082.0	1548510	genus	0.00245942	Microbacter
40082.0	294702	genus	0.00245942	Proteiniphilum
40082.0	55079	genus	0.00245942	Aneurinibacillus
40082.0	511434	genus	0.00245942	Candidatus Azobacteroides
40082.0	713	genus	0.00245942	Actinobacillus
40082.0	28453	genus	0.00245942	Sphingobacterium
40082.0	629	genus	0.00245942	Yersinia
40082.0	2723	genus	0.00245942	Hirschia
40082.0	1505652	genus	0.00245942	Terrisporobacter
40082.0	123375	genus	0.00245942	Solobacterium
40082.0	416916	genus	0.00245942	Aggregatibacter
40082.0	283	genus	0.00245942	Comamonas
40082.0	28138	genus	0.00245942	Rikenella
40082.0	194	genus	0.00245942	Campylobacter
40082.0	442430	genus	0.00245942	Coraliomargarita
40082.0	420345	genus	0.00245942	Lactonifactor
40082.0	79206	genus	0.00245942	Desulfosporosinus
40082.0	1562	genus	0.00245942	Desulfotomaculum
40082.0	195950	genus	0.00245942	Tannerella
40082.0	207599	genus	0.00245942	Solirubrobacter
40082.0	1164882	genus	0.00245942	Lachnoanaerobaculum
40082.0	141948	genus	0.00245942	Thermomonas
40082.0	233189	genus	0.00245942	Anaerolinea
40082.0	862261	genus	0.00245942	Caldanaerobius
	-1	genus	17.8849	Unknown
40433.0	816	genus	11.5771	Bacteroides
40433.0	577309	genus	6.62196	Paraprevotella
40433.0	375288	genus	2.22529	Parabacteroides
40433.0	265	genus	0.664137	Paracoccus
40433.0	283	genus	0.457133	Comamonas
40433.0	1678	genus	0.316974	Bifidobacterium
40433.0	561	genus	0.232879	Escherichia
40433.0	85413	genus	0.155253	Bosea
40433.0	572511	genus	0.153096	Blautia
40433.0	397864	genus	0.135846	Barnesiella
40433.0	216851	genus	0.0862515	Faecalibacterium
40433.0	590	genus	0.0840952	Salmonella
40433.0	838	genus	0.0776264	Prevotella
40433.0	1506553	genus	0.0668449	Lachnoclostridium
40433.0	724	genus	0.0603761	Haemophilus
40433.0	841	genus	0.0539072	Roseburia
40433.0	33042	genus	0.0474383	Coprococcus
40433.0	1505657	genus	0.045282	Intestinibacter
40433.0	1506577	genus	0.045282	Tyzzerella
40433.0	872	genus	0.045282	Desulfovibrio
40433.0	239759	genus	0.0409695	Alistipes
40433.0	1485	genus	0.0388132	Clostridium
40433.0	61170	genus	0.0388132	Holdemania
40433.0	244127	genus	0.0345006	Anaerotruncus
40433.0	1301	genus	0.030188	Streptococcus
40433.0	1236988	genus	0.0280317	Geofilum
40433.0	102106	genus	0.0280317	Collinsella
40433.0	204037	genus	0.0237192	Dickeya
40433.0	1263	genus	0.0172503	Ruminococcus
40433.0	29465	genus	0.0172503	Veillonella
